ticket_id_pk,pedido_id,cliente_id,nome_cliente,produto_id,nome_produto,categoria_problema,data_abertura,data_resolucao,status
2829,3955,2051,Juliana Costa,182,Equipamentos de Academia 182,dúvida,2023-02-12,2023-02-14,resolvido
2829,3955,2051,Juliana Costa,35,Calças 35,dúvida,2023-02-12,2023-02-14,resolvido
2829,3955,2051,Juliana Costa,77,Tênis Esportivo 77,dúvida,2023-02-12,2023-02-14,resolvido
2829,3955,2051,Juliana Costa,119,Chás 119,dúvida,2023-02-12,2023-02-14,resolvido
2830,544,1105,Diana Cardoso,12,Fones de Ouvido 12,troca,2024-02-15,,aberto
2830,544,1105,Diana Cardoso,32,Calças 32,troca,2024-02-15,,aberto
2831,12710,909,Guilherme Ferreira,89,Natação 89,defeito,2024-07-24,,aberto
2831,12710,909,Guilherme Ferreira,95,Cosméticos 95,defeito,2024-07-24,,aberto
2832,9478,1354,Renata Martins,149,Fraldas 149,dúvida,2023-12-11,,aberto
2832,9478,1354,Renata Martins,171,Fones de Ouvido 171,dúvida,2023-12-11,,aberto
2833,6210,2401,Xênia Andrade,16,Fones de Ouvido 16,cobrança,2023-07-18,2023-07-25,resolvido
2833,6210,2401,Xênia Andrade,62,Quadros 62,cobrança,2023-07-18,2023-07-25,resolvido
2834,13201,2285,Carlos Silva,50,Móveis 50,atraso,2023-11-19,,aberto
2834,13201,2285,Carlos Silva,172,Notebooks 172,atraso,2023-11-19,,aberto
2834,13201,2285,Carlos Silva,176,Fones de Ouvido 176,atraso,2023-11-19,,aberto
2835,7429,1046,Hanna Rodrigues,105,Suplementos 105,defeito,2024-09-26,,aberto
2836,948,682,Yara Figueiredo,129,Livros Técnicos 129,cobrança,2024-09-05,,aberto
2836,948,682,Yara Figueiredo,127,Snacks Saudáveis 127,cobrança,2024-09-05,,aberto
2836,948,682,Yara Figueiredo,198,Vitaminas 198,cobrança,2024-09-05,,aberto
2836,948,682,Yara Figueiredo,43,Acessórios 43,cobrança,2024-09-05,,aberto
2836,948,682,Yara Figueiredo,164,Camisetas 164,cobrança,2024-09-05,,aberto
2836,948,682,Yara Figueiredo,85,Camping 85,cobrança,2024-09-05,,aberto
2837,7305,1015,Patrícia Barbosa,20,Smart TVs 20,cobrança,2024-05-27,,aberto
2837,7305,1015,Patrícia Barbosa,191,Quadros 191,cobrança,2024-05-27,,aberto
2838,12134,2235,Ulisses Neves,199,Calças 199,atraso,2024-07-27,2024-08-15,resolvido
2838,12134,2235,Ulisses Neves,86,Camping 86,atraso,2024-07-27,2024-08-15,resolvido
2839,3270,1533,Zélia Vieira,6,Notebooks 6,troca,2024-11-30,,escalado
2840,1464,199,Zacarias Rodrigues,108,Vitaminas 108,cobrança,2024-02-01,,aberto
2840,1464,199,Zacarias Rodrigues,14,Fones de Ouvido 14,cobrança,2024-02-01,,aberto
2840,1464,199,Zacarias Rodrigues,173,Material Escolar 173,cobrança,2024-02-01,,aberto
2840,1464,199,Zacarias Rodrigues,23,Câmeras 23,cobrança,2024-02-01,,aberto
2840,1464,199,Zacarias Rodrigues,181,Fraldas 181,cobrança,2024-02-01,,aberto
2840,1464,199,Zacarias Rodrigues,155,Roupas Infantis 155,cobrança,2024-02-01,,aberto
2841,14046,2134,Eduardo Fernandes,164,Camisetas 164,dúvida,2024-05-29,2024-06-04,resolvido
2841,14046,2134,Eduardo Fernandes,77,Tênis Esportivo 77,dúvida,2024-05-29,2024-06-04,resolvido
2841,14046,2134,Eduardo Fernandes,109,Vitaminas 109,dúvida,2024-05-29,2024-06-04,resolvido
2842,11235,1372,Ulisses Araújo,31,Camisetas 31,troca,2023-05-25,2023-06-03,resolvido
2842,11235,1372,Ulisses Araújo,84,Equipamentos de Academia 84,troca,2023-05-25,2023-06-03,resolvido
2842,11235,1372,Ulisses Araújo,39,Calçados 39,troca,2023-05-25,2023-06-03,resolvido
2843,5515,847,Eduardo Esteves,138,Agendas 138,dúvida,2023-12-09,,aberto
2844,2500,2067,Patrícia Rodrigues,178,Câmeras 178,troca,2024-09-24,2024-10-03,resolvido
2844,2500,2067,Patrícia Rodrigues,4,Notebooks 4,troca,2024-09-24,2024-10-03,resolvido
2844,2500,2067,Patrícia Rodrigues,50,Móveis 50,troca,2024-09-24,2024-10-03,resolvido
2844,2500,2067,Patrícia Rodrigues,154,Roupas Infantis 154,troca,2024-09-24,2024-10-03,resolvido
2845,6469,2356,Helena Fernandes,138,Agendas 138,cobrança,2024-07-11,,aberto
2845,6469,2356,Helena Fernandes,92,Cosméticos 92,cobrança,2024-07-11,,aberto
2845,6469,2356,Helena Fernandes,182,Equipamentos de Academia 182,cobrança,2024-07-11,,aberto
2846,9556,1485,Sandra Sousa,177,Brinquedos 177,atraso,2024-05-27,,aberto
2846,9556,1485,Sandra Sousa,115,Chás 115,atraso,2024-05-27,,aberto
2847,8792,1960,Xavier Nascimento,48,Roupas Íntimas 48,dúvida,2024-05-23,2024-05-26,resolvido
2847,8792,1960,Xavier Nascimento,157,Roupas Infantis 157,dúvida,2024-05-23,2024-05-26,resolvido
2848,4824,2329,Sandra Lopes,8,Notebooks 8,cobrança,2023-10-19,2023-10-20,resolvido
2848,4824,2329,Sandra Lopes,33,Calças 33,cobrança,2023-10-19,2023-10-20,resolvido
2848,4824,2329,Sandra Lopes,155,Roupas Infantis 155,cobrança,2023-10-19,2023-10-20,resolvido
2849,2048,575,Carlos Costa,175,Calçados 175,defeito,2023-11-14,2023-11-15,resolvido
2849,2048,575,Carlos Costa,69,Utensílios 69,defeito,2023-11-14,2023-11-15,resolvido
2849,2048,575,Carlos Costa,154,Roupas Infantis 154,defeito,2023-11-14,2023-11-15,resolvido
2849,2048,575,Carlos Costa,177,Brinquedos 177,defeito,2023-11-14,2023-11-15,resolvido
2850,10459,978,Wanessa Costa,100,Cuidados com a Pele 100,dúvida,2024-09-01,,escalado
2850,10459,978,Wanessa Costa,74,Bicicletas 74,dúvida,2024-09-01,,escalado
2851,3986,111,Thiago Oliveira,36,Calças 36,troca,2024-08-26,2024-09-03,resolvido
2851,3986,111,Thiago Oliveira,32,Calças 32,troca,2024-08-26,2024-09-03,resolvido
2851,3986,111,Thiago Oliveira,199,Calças 199,troca,2024-08-26,2024-09-03,resolvido
2851,3986,111,Thiago Oliveira,195,Acessórios 195,troca,2024-08-26,2024-09-03,resolvido
2851,3986,111,Thiago Oliveira,105,Suplementos 105,troca,2024-08-26,2024-09-03,resolvido
2851,3986,111,Thiago Oliveira,118,Chás 118,troca,2024-08-26,2024-09-03,resolvido
2852,9834,2638,Olívia Correia,123,Vinhos 123,dúvida,2024-08-12,,escalado
2852,9834,2638,Olívia Correia,69,Utensílios 69,dúvida,2024-08-12,,escalado
2852,9834,2638,Olívia Correia,70,Utensílios 70,dúvida,2024-08-12,,escalado
2853,2163,1846,Vera Sousa,72,Bicicletas 72,dúvida,2023-09-12,2023-09-17,resolvido
2854,7095,2246,Juliana Cavalcanti,50,Móveis 50,defeito,2024-12-27,2024-12-29,resolvido
2855,2999,945,Flávia Nascimento,102,Cuidados com a Pele 102,dúvida,2024-08-26,2024-09-02,resolvido
2856,4740,2064,Hanna Cardoso,77,Tênis Esportivo 77,defeito,2024-07-09,,escalado
2856,4740,2064,Hanna Cardoso,138,Agendas 138,defeito,2024-07-09,,escalado
2856,4740,2064,Hanna Cardoso,155,Roupas Infantis 155,defeito,2024-07-09,,escalado
2856,4740,2064,Hanna Cardoso,180,Livros Técnicos 180,defeito,2024-07-09,,escalado
2857,6680,214,Juliana Rodrigues,136,Agendas 136,troca,2023-10-30,2023-11-02,resolvido
2858,12324,2174,Sandra Cardoso,53,Luminárias 53,dúvida,2024-02-06,2024-02-07,resolvido
2858,12324,2174,Sandra Cardoso,131,Literatura 131,dúvida,2024-02-06,2024-02-07,resolvido
2858,12324,2174,Sandra Cardoso,90,Natação 90,dúvida,2024-02-06,2024-02-07,resolvido
2859,12220,1493,Renata Teixeira,15,Fones de Ouvido 15,dúvida,2023-04-25,2023-05-02,resolvido
2859,12220,1493,Renata Teixeira,112,Cafés 112,dúvida,2023-04-25,2023-05-02,resolvido
2860,10889,1196,Gabriel Alves,66,Quadros 66,troca,2024-03-15,2024-03-16,resolvido
2860,10889,1196,Gabriel Alves,121,Vinhos 121,troca,2024-03-15,2024-03-16,resolvido
2861,10712,2861,Xavier Almeida,86,Camping 86,dúvida,2023-09-19,,escalado
2861,10712,2861,Xavier Almeida,136,Agendas 136,dúvida,2023-09-19,,escalado
2861,10712,2861,Xavier Almeida,46,Roupas Íntimas 46,dúvida,2023-09-19,,escalado
2862,2814,406,Zacarias Campos,136,Agendas 136,atraso,2023-10-28,,aberto
2863,6820,1703,Tânia Cunha,69,Utensílios 69,atraso,2024-04-28,2024-05-13,resolvido
2864,10802,870,Letícia Sousa,31,Camisetas 31,troca,2024-02-12,2024-02-21,resolvido
2864,10802,870,Letícia Sousa,1,Smartphones 1,troca,2024-02-12,2024-02-21,resolvido
2864,10802,870,Letícia Sousa,129,Livros Técnicos 129,troca,2024-02-12,2024-02-21,resolvido
2865,10465,1144,Juliana Duarte,135,Agendas 135,cobrança,2023-11-14,,aberto
2865,10465,1144,Juliana Duarte,23,Câmeras 23,cobrança,2023-11-14,,aberto
2865,10465,1144,Juliana Duarte,59,Tapetes 59,cobrança,2023-11-14,,aberto
2866,251,2479,Beatriz Santos,78,Tênis Esportivo 78,dúvida,2023-03-01,2023-03-10,resolvido
2866,251,2479,Beatriz Santos,150,Brinquedos 150,dúvida,2023-03-01,2023-03-10,resolvido
2866,251,2479,Beatriz Santos,76,Tênis Esportivo 76,dúvida,2023-03-01,2023-03-10,resolvido
2866,251,2479,Beatriz Santos,54,Luminárias 54,dúvida,2023-03-01,2023-03-10,resolvido
2867,4547,75,Wagner Carvalho,140,Material Escolar 140,cobrança,2023-05-30,2023-06-09,resolvido
2867,4547,75,Wagner Carvalho,193,Luminárias 193,cobrança,2023-05-30,2023-06-09,resolvido
2867,4547,75,Wagner Carvalho,134,Literatura 134,cobrança,2023-05-30,2023-06-09,resolvido
2867,4547,75,Wagner Carvalho,71,Utensílios 71,cobrança,2023-05-30,2023-06-09,resolvido
2868,3767,2317,Yara Pereira,177,Brinquedos 177,dúvida,2024-06-07,2024-06-14,resolvido
2868,3767,2317,Yara Pereira,2,Smartphones 2,dúvida,2024-06-07,2024-06-14,resolvido
2868,3767,2317,Yara Pereira,144,Fraldas 144,dúvida,2024-06-07,2024-06-14,resolvido
2868,3767,2317,Yara Pereira,91,Cosméticos 91,dúvida,2024-06-07,2024-06-14,resolvido
2868,3767,2317,Yara Pereira,22,Smart TVs 22,dúvida,2024-06-07,2024-06-14,resolvido
2869,11038,242,Kleber Teixeira,158,Cadeirinhas 158,troca,2024-12-15,,escalado
2870,10884,634,Zélia Moreira,75,Tênis Esportivo 75,atraso,2023-01-31,2023-02-20,resolvido
2871,13313,2243,Thiago Andrade,151,Brinquedos 151,troca,2024-09-19,,aberto
2871,13313,2243,Thiago Andrade,31,Camisetas 31,troca,2024-09-19,,aberto
2872,8488,897,Xênia Duarte,148,Fraldas 148,dúvida,2024-07-20,,escalado
2873,14532,2935,Flávia Figueiredo,27,Câmeras 27,defeito,2024-10-19,2024-10-28,resolvido
2873,14532,2935,Flávia Figueiredo,192,Agendas 192,defeito,2024-10-19,2024-10-28,resolvido
2874,14067,495,Marcos Alves,137,Agendas 137,dúvida,2023-12-12,2023-12-18,resolvido
2874,14067,495,Marcos Alves,125,Chocolates 125,dúvida,2023-12-12,2023-12-18,resolvido
2874,14067,495,Marcos Alves,143,Material Escolar 143,dúvida,2023-12-12,2023-12-18,resolvido
2875,13470,584,Paulo Vieira,144,Fraldas 144,atraso,2023-10-20,2023-10-27,resolvido
2875,13470,584,Paulo Vieira,98,Perfumes 98,atraso,2023-10-20,2023-10-27,resolvido
2876,10985,2015,Natália Fernandes,30,Camisetas 30,defeito,2024-05-29,2024-06-03,resolvido
2876,10985,2015,Natália Fernandes,155,Roupas Infantis 155,defeito,2024-05-29,2024-06-03,resolvido
2876,10985,2015,Natália Fernandes,193,Luminárias 193,defeito,2024-05-29,2024-06-03,resolvido
2876,10985,2015,Natália Fernandes,168,Luminárias 168,defeito,2024-05-29,2024-06-03,resolvido
2877,6782,975,Hanna Martins,104,Suplementos 104,troca,2024-03-16,2024-03-17,resolvido
2878,9708,2510,Zélia Cavalcanti,53,Luminárias 53,dúvida,2024-09-04,2024-09-05,resolvido
2878,9708,2510,Zélia Cavalcanti,180,Livros Técnicos 180,dúvida,2024-09-04,2024-09-05,resolvido
2878,9708,2510,Zélia Cavalcanti,10,Tablets 10,dúvida,2024-09-04,2024-09-05,resolvido
2879,9129,984,Vera Pereira,124,Chocolates 124,defeito,2023-04-05,2023-04-08,resolvido
2879,9129,984,Vera Pereira,141,Material Escolar 141,defeito,2023-04-05,2023-04-08,resolvido
2879,9129,984,Vera Pereira,64,Quadros 64,defeito,2023-04-05,2023-04-08,resolvido
2880,4332,1125,Mariana Souza,53,Luminárias 53,troca,2024-07-20,2024-07-30,resolvido
2880,4332,1125,Mariana Souza,27,Câmeras 27,troca,2024-07-20,2024-07-30,resolvido
2880,4332,1125,Mariana Souza,76,Tênis Esportivo 76,troca,2024-07-20,2024-07-30,resolvido
2880,4332,1125,Mariana Souza,9,Tablets 9,troca,2024-07-20,2024-07-30,resolvido
2880,4332,1125,Mariana Souza,12,Fones de Ouvido 12,troca,2024-07-20,2024-07-30,resolvido
2881,13333,1379,Fernanda Araújo,37,Vestidos 37,atraso,2024-11-26,,aberto
2881,13333,1379,Fernanda Araújo,126,Snacks Saudáveis 126,atraso,2024-11-26,,aberto
2882,9535,278,Wagner Dias,36,Calças 36,dúvida,2024-12-12,,escalado
2882,9535,278,Wagner Dias,126,Snacks Saudáveis 126,dúvida,2024-12-12,,escalado
2882,9535,278,Wagner Dias,96,Cosméticos 96,dúvida,2024-12-12,,escalado
2882,9535,278,Wagner Dias,72,Bicicletas 72,dúvida,2024-12-12,,escalado
2883,6656,1822,Ursula Vieira,147,Fraldas 147,defeito,2024-03-21,2024-03-22,resolvido
2883,6656,1822,Ursula Vieira,60,Tapetes 60,defeito,2024-03-21,2024-03-22,resolvido
2884,2339,2721,Elton Araújo,19,Smart TVs 19,atraso,2024-03-03,,aberto
2884,2339,2721,Elton Araújo,13,Fones de Ouvido 13,atraso,2024-03-03,,aberto
2884,2339,2721,Elton Araújo,119,Chás 119,atraso,2024-03-03,,aberto
2884,2339,2721,Elton Araújo,180,Livros Técnicos 180,atraso,2024-03-03,,aberto
2884,2339,2721,Elton Araújo,89,Natação 89,atraso,2024-03-03,,aberto
2885,14091,1197,Mariana Lima,155,Roupas Infantis 155,cobrança,2023-02-12,2023-02-14,resolvido
2885,14091,1197,Mariana Lima,184,Luminárias 184,cobrança,2023-02-12,2023-02-14,resolvido
2886,9717,1269,Ulisses Lima,150,Brinquedos 150,dúvida,2024-02-26,2024-03-01,resolvido
2886,9717,1269,Ulisses Lima,103,Cuidados com a Pele 103,dúvida,2024-02-26,2024-03-01,resolvido
2887,9854,2971,Wagner Costa,57,Luminárias 57,cobrança,2023-08-19,2023-08-24,resolvido
2887,9854,2971,Wagner Costa,68,Vasos 68,cobrança,2023-08-19,2023-08-24,resolvido
2887,9854,2971,Wagner Costa,130,Literatura 130,cobrança,2023-08-19,2023-08-24,resolvido
2887,9854,2971,Wagner Costa,196,Calçados 196,cobrança,2023-08-19,2023-08-24,resolvido
2887,9854,2971,Wagner Costa,150,Brinquedos 150,cobrança,2023-08-19,2023-08-24,resolvido
2888,9150,2423,Yasmin Oliveira,194,Suplementos 194,troca,2023-05-03,,aberto
2888,9150,2423,Yasmin Oliveira,174,Smartphones 174,troca,2023-05-03,,aberto
2889,8382,1050,Diana Castro,112,Cafés 112,cobrança,2024-05-16,2024-05-20,resolvido
2889,8382,1050,Diana Castro,200,Luminárias 200,cobrança,2024-05-16,2024-05-20,resolvido
2889,8382,1050,Diana Castro,119,Chás 119,cobrança,2024-05-16,2024-05-20,resolvido
2889,8382,1050,Diana Castro,136,Agendas 136,cobrança,2024-05-16,2024-05-20,resolvido
2890,5614,2089,Otávio Martins,163,Acessórios 163,cobrança,2023-08-22,,aberto
2890,5614,2089,Otávio Martins,151,Brinquedos 151,cobrança,2023-08-22,,aberto
2891,979,2639,Ursula Rodrigues,139,Material Escolar 139,atraso,2023-11-14,,escalado
2891,979,2639,Ursula Rodrigues,153,Roupas Infantis 153,atraso,2023-11-14,,escalado
2892,6767,1752,Yara Freitas,50,Móveis 50,cobrança,2024-11-09,2024-11-13,resolvido
2893,13055,2710,Diana Rodrigues,164,Camisetas 164,defeito,2024-02-05,2024-02-14,resolvido
2894,11377,719,Yasmin Cavalcanti,172,Notebooks 172,atraso,2023-12-19,,escalado
2894,11377,719,Yasmin Cavalcanti,41,Acessórios 41,atraso,2023-12-19,,escalado
2894,11377,719,Yasmin Cavalcanti,54,Luminárias 54,atraso,2023-12-19,,escalado
2894,11377,719,Yasmin Cavalcanti,111,Vitaminas 111,atraso,2023-12-19,,escalado
2895,12525,1364,Wagner Lopes,36,Calças 36,troca,2023-07-01,,aberto
2895,12525,1364,Wagner Lopes,113,Cafés 113,troca,2023-07-01,,aberto
2895,12525,1364,Wagner Lopes,89,Natação 89,troca,2023-07-01,,aberto
2896,14002,777,Diana Azevedo,129,Livros Técnicos 129,atraso,2023-04-16,,aberto
2896,14002,777,Diana Azevedo,137,Agendas 137,atraso,2023-04-16,,aberto
2896,14002,777,Diana Azevedo,80,Equipamentos de Academia 80,atraso,2023-04-16,,aberto
2896,14002,777,Diana Azevedo,20,Smart TVs 20,atraso,2023-04-16,,aberto
2896,14002,777,Diana Azevedo,143,Material Escolar 143,atraso,2023-04-16,,aberto
2896,14002,777,Diana Azevedo,106,Vitaminas 106,atraso,2023-04-16,,aberto
2897,10615,2699,Juliana Pereira,73,Bicicletas 73,atraso,2023-01-05,,escalado
2898,14195,43,Joana Barbosa,157,Roupas Infantis 157,defeito,2023-02-04,,escalado
2899,11385,1569,Helena Oliveira,82,Equipamentos de Academia 82,atraso,2023-10-09,2023-10-14,resolvido
2899,11385,1569,Helena Oliveira,191,Quadros 191,atraso,2023-10-09,2023-10-14,resolvido
2900,10854,1333,Yasmin Silva,89,Natação 89,cobrança,2023-11-10,2023-11-19,resolvido
2900,10854,1333,Yasmin Silva,26,Câmeras 26,cobrança,2023-11-10,2023-11-19,resolvido
2900,10854,1333,Yasmin Silva,63,Quadros 63,cobrança,2023-11-10,2023-11-19,resolvido
2901,7627,2720,Igor Santos,192,Agendas 192,troca,2024-03-05,2024-03-08,resolvido
2902,9920,2272,Paulo Vieira,26,Câmeras 26,cobrança,2024-02-23,2024-03-01,resolvido
2903,8939,361,Diana Andrade,188,Vitaminas 188,cobrança,2023-11-21,,aberto
2903,8939,361,Diana Andrade,59,Tapetes 59,cobrança,2023-11-21,,aberto
2903,8939,361,Diana Andrade,100,Cuidados com a Pele 100,cobrança,2023-11-21,,aberto
2904,12393,1096,Vera Neves,58,Luminárias 58,dúvida,2024-11-03,2024-11-06,resolvido
2904,12393,1096,Vera Neves,200,Luminárias 200,dúvida,2024-11-03,2024-11-06,resolvido
2904,12393,1096,Vera Neves,25,Câmeras 25,dúvida,2024-11-03,2024-11-06,resolvido
2904,12393,1096,Vera Neves,20,Smart TVs 20,dúvida,2024-11-03,2024-11-06,resolvido
2905,6051,149,Renata Martins,85,Camping 85,defeito,2023-11-12,2023-11-13,resolvido
2905,6051,149,Renata Martins,87,Camping 87,defeito,2023-11-12,2023-11-13,resolvido
2905,6051,149,Renata Martins,196,Calçados 196,defeito,2023-11-12,2023-11-13,resolvido
2906,1338,2305,Flávia Nascimento,116,Chás 116,dúvida,2023-08-07,2023-08-09,resolvido
2907,9997,255,Mariana Rodrigues,130,Literatura 130,dúvida,2024-05-04,2024-05-12,resolvido
2907,9997,255,Mariana Rodrigues,41,Acessórios 41,dúvida,2024-05-04,2024-05-12,resolvido
2907,9997,255,Mariana Rodrigues,127,Snacks Saudáveis 127,dúvida,2024-05-04,2024-05-12,resolvido
2907,9997,255,Mariana Rodrigues,68,Vasos 68,dúvida,2024-05-04,2024-05-12,resolvido
2907,9997,255,Mariana Rodrigues,82,Equipamentos de Academia 82,dúvida,2024-05-04,2024-05-12,resolvido
2907,9997,255,Mariana Rodrigues,62,Quadros 62,dúvida,2024-05-04,2024-05-12,resolvido
2908,13199,2851,Bruno Andrade,173,Material Escolar 173,cobrança,2023-10-23,2023-10-28,resolvido
2908,13199,2851,Bruno Andrade,90,Natação 90,cobrança,2023-10-23,2023-10-28,resolvido
2909,1798,1471,Leonardo Ferreira,169,Quadros 169,defeito,2024-01-08,2024-01-09,resolvido
2909,1798,1471,Leonardo Ferreira,1,Smartphones 1,defeito,2024-01-08,2024-01-09,resolvido
2910,7904,2505,Marcos Azevedo,193,Luminárias 193,atraso,2023-11-29,,aberto
2911,13432,1930,Helena Fernandes,153,Roupas Infantis 153,dúvida,2023-12-01,2023-12-05,resolvido
2911,13432,1930,Helena Fernandes,146,Fraldas 146,dúvida,2023-12-01,2023-12-05,resolvido
2911,13432,1930,Helena Fernandes,148,Fraldas 148,dúvida,2023-12-01,2023-12-05,resolvido
2911,13432,1930,Helena Fernandes,49,Móveis 49,dúvida,2023-12-01,2023-12-05,resolvido
2912,13241,2746,Ursula Azevedo,154,Roupas Infantis 154,defeito,2023-06-20,,escalado
2912,13241,2746,Ursula Azevedo,102,Cuidados com a Pele 102,defeito,2023-06-20,,escalado
2912,13241,2746,Ursula Azevedo,112,Cafés 112,defeito,2023-06-20,,escalado
2913,6841,1855,Olívia Pereira,40,Calçados 40,dúvida,2023-02-05,2023-02-08,resolvido
2913,6841,1855,Olívia Pereira,162,Cuidados com a Pele 162,dúvida,2023-02-05,2023-02-08,resolvido
2913,6841,1855,Olívia Pereira,116,Chás 116,dúvida,2023-02-05,2023-02-08,resolvido
2914,10167,1217,Tânia Figueiredo,152,Roupas Infantis 152,defeito,2024-10-25,2024-10-28,resolvido
2914,10167,1217,Tânia Figueiredo,103,Cuidados com a Pele 103,defeito,2024-10-25,2024-10-28,resolvido
2914,10167,1217,Tânia Figueiredo,137,Agendas 137,defeito,2024-10-25,2024-10-28,resolvido
2914,10167,1217,Tânia Figueiredo,142,Material Escolar 142,defeito,2024-10-25,2024-10-28,resolvido
2914,10167,1217,Tânia Figueiredo,141,Material Escolar 141,defeito,2024-10-25,2024-10-28,resolvido
2914,10167,1217,Tânia Figueiredo,79,Tênis Esportivo 79,defeito,2024-10-25,2024-10-28,resolvido
2915,12936,2460,Diana Teixeira,95,Cosméticos 95,atraso,2023-07-10,,aberto
2916,3869,1205,Renata Almeida,135,Agendas 135,atraso,2024-11-05,2024-11-11,resolvido
2917,1859,933,Renata Freitas,120,Chás 120,atraso,2023-11-27,,aberto
2917,1859,933,Renata Freitas,83,Equipamentos de Academia 83,atraso,2023-11-27,,aberto
2918,11073,1572,Ursula Dias,35,Calças 35,cobrança,2023-05-10,,aberto
2918,11073,1572,Ursula Dias,137,Agendas 137,cobrança,2023-05-10,,aberto
2919,4569,1288,Sérgio Duarte,33,Calças 33,dúvida,2024-08-28,2024-08-30,resolvido
2919,4569,1288,Sérgio Duarte,199,Calças 199,dúvida,2024-08-28,2024-08-30,resolvido
2919,4569,1288,Sérgio Duarte,36,Calças 36,dúvida,2024-08-28,2024-08-30,resolvido
2920,1088,2785,Paulo Silva,21,Smart TVs 21,troca,2023-11-08,2023-11-09,resolvido
2920,1088,2785,Paulo Silva,104,Suplementos 104,troca,2023-11-08,2023-11-09,resolvido
2920,1088,2785,Paulo Silva,81,Equipamentos de Academia 81,troca,2023-11-08,2023-11-09,resolvido
2920,1088,2785,Paulo Silva,91,Cosméticos 91,troca,2023-11-08,2023-11-09,resolvido
2920,1088,2785,Paulo Silva,35,Calças 35,troca,2023-11-08,2023-11-09,resolvido
2920,1088,2785,Paulo Silva,74,Bicicletas 74,troca,2023-11-08,2023-11-09,resolvido
2921,237,1292,Rafael Lopes,183,Chás 183,defeito,2023-02-02,,aberto
2921,237,1292,Rafael Lopes,125,Chocolates 125,defeito,2023-02-02,,aberto
2922,8153,1245,Diana Rodrigues,72,Bicicletas 72,dúvida,2023-07-07,2023-07-15,resolvido
2922,8153,1245,Diana Rodrigues,50,Móveis 50,dúvida,2023-07-07,2023-07-15,resolvido
2923,10422,772,Carlos Lopes,141,Material Escolar 141,dúvida,2023-06-26,2023-07-02,resolvido
2923,10422,772,Carlos Lopes,74,Bicicletas 74,dúvida,2023-06-26,2023-07-02,resolvido
2924,12233,2142,Leonardo Cunha,28,Camisetas 28,dúvida,2023-06-25,2023-06-26,resolvido
2925,12406,2007,Nelson Correia,22,Smart TVs 22,defeito,2024-03-27,2024-04-06,resolvido
2926,4351,2566,Ana Correia,193,Luminárias 193,troca,2023-05-25,2023-05-30,resolvido
2926,4351,2566,Ana Correia,120,Chás 120,troca,2023-05-25,2023-05-30,resolvido
2927,8908,637,Natália Gomes,174,Smartphones 174,cobrança,2024-08-16,2024-08-22,resolvido
2927,8908,637,Natália Gomes,4,Notebooks 4,cobrança,2024-08-16,2024-08-22,resolvido
2927,8908,637,Natália Gomes,130,Literatura 130,cobrança,2024-08-16,2024-08-22,resolvido
2927,8908,637,Natália Gomes,145,Fraldas 145,cobrança,2024-08-16,2024-08-22,resolvido
2927,8908,637,Natália Gomes,140,Material Escolar 140,cobrança,2024-08-16,2024-08-22,resolvido
2927,8908,637,Natália Gomes,75,Tênis Esportivo 75,cobrança,2024-08-16,2024-08-22,resolvido
2928,1218,2019,Ulisses Neves,8,Notebooks 8,dúvida,2023-11-18,2023-11-22,resolvido
2928,1218,2019,Ulisses Neves,136,Agendas 136,dúvida,2023-11-18,2023-11-22,resolvido
2928,1218,2019,Ulisses Neves,58,Luminárias 58,dúvida,2023-11-18,2023-11-22,resolvido
2929,5370,2982,Hanna Correia,178,Câmeras 178,defeito,2023-11-12,2023-11-14,resolvido
2930,9258,802,Olívia Esteves,72,Bicicletas 72,troca,2023-12-11,,escalado
2931,12279,1670,Vinicius Fernandes,40,Calçados 40,atraso,2024-07-19,,aberto
2931,12279,1670,Vinicius Fernandes,1,Smartphones 1,atraso,2024-07-19,,aberto
2932,9667,1870,Letícia Rodrigues,5,Notebooks 5,atraso,2023-11-20,2023-11-30,resolvido
2933,8777,2802,Sandra Cunha,129,Livros Técnicos 129,dúvida,2024-12-31,2025-01-08,resolvido
2934,13274,2982,Hanna Correia,188,Vitaminas 188,dúvida,2023-05-05,2023-05-15,resolvido
2934,13274,2982,Hanna Correia,164,Camisetas 164,dúvida,2023-05-05,2023-05-15,resolvido
2934,13274,2982,Hanna Correia,39,Calçados 39,dúvida,2023-05-05,2023-05-15,resolvido
2935,11196,1706,Vera Neves,93,Cosméticos 93,defeito,2023-12-14,,escalado
2936,11714,2863,Hanna Ribeiro,16,Fones de Ouvido 16,dúvida,2023-08-24,,escalado
2937,1046,1536,Beatriz Pereira,131,Literatura 131,troca,2023-11-11,2023-11-15,resolvido
2937,1046,1536,Beatriz Pereira,101,Cuidados com a Pele 101,troca,2023-11-11,2023-11-15,resolvido
2938,1111,1178,Yara Oliveira,162,Cuidados com a Pele 162,cobrança,2024-01-30,2024-02-05,resolvido
2939,514,1410,Natália Ribeiro,63,Quadros 63,cobrança,2023-08-19,2023-08-25,resolvido
2939,514,1410,Natália Ribeiro,199,Calças 199,cobrança,2023-08-19,2023-08-25,resolvido
2939,514,1410,Natália Ribeiro,196,Calçados 196,cobrança,2023-08-19,2023-08-25,resolvido
2940,4601,1822,Ursula Vieira,113,Cafés 113,dúvida,2023-12-03,,escalado
2940,4601,1822,Ursula Vieira,137,Agendas 137,dúvida,2023-12-03,,escalado
